V	Id = 0		frame0011.jpg : 	[[961, 308], [799, 382], [811, 201], [520, 562], [599, 711], [692, 577], [682, 761], [775, 627], [850, 775], [679, 849], [754, 988], [847, 863]]
V	Id = 0		frame0012.jpg : 	[[961, 307], [799, 381], [809, 200], [520, 561], [600, 710], [692, 576], [683, 760], [775, 626], [850, 774], [680, 849], [755, 988], [848, 862]]
V	Id = 0		frame0013.jpg : 	[[960, 306], [798, 380], [809, 199], [519, 561], [600, 710], [692, 575], [683, 760], [775, 626], [851, 773], [680, 848], [756, 987], [848, 862]]
V	Id = 0		frame0014.jpg : 	[[960, 304], [798, 379], [808, 197], [519, 560], [600, 709], [692, 574], [683, 758], [775, 625], [851, 772], [681, 847], [756, 986], [849, 860]]
V	Id = 0		frame0015.jpg : 	[[960, 303], [798, 378], [808, 197], [520, 559], [601, 708], [692, 573], [684, 758], [776, 624], [852, 771], [683, 847], [758, 984], [850, 859]]
V	Id = 0		frame0016.jpg : 	[[960, 301], [798, 377], [808, 195], [520, 559], [602, 708], [692, 573], [685, 757], [776, 623], [853, 770], [683, 846], [759, 984], [851, 858]]
V	Id = 0		frame0017.jpg : 	[[959, 299], [798, 375], [806, 193], [520, 559], [602, 707], [693, 571], [686, 756], [776, 621], [853, 768], [684, 845], [760, 983], [852, 857]]
V	Id = 0		frame0018.jpg : 	[[959, 297], [797, 373], [806, 192], [520, 558], [602, 706], [693, 570], [686, 755], [777, 619], [854, 766], [685, 844], [761, 981], [853, 855]]
V	Id = 0		frame0019.jpg : 	[[958, 294], [796, 371], [804, 189], [519, 556], [602, 705], [692, 568], [687, 753], [777, 617], [855, 764], [685, 842], [762, 980], [853, 853]]
V	Id = 0		frame0020.jpg : 	[[957, 290], [796, 368], [804, 186], [520, 553], [603, 702], [693, 565], [687, 750], [777, 614], [855, 761], [686, 839], [764, 976], [854, 849]]
V	Id = 0		frame0021.jpg : 	[[958, 287], [796, 365], [804, 184], [521, 552], [605, 700], [694, 562], [689, 748], [778, 612], [857, 758], [688, 837], [766, 974], [856, 847]]
V	Id = 0		frame0022.jpg : 	[[957, 282], [796, 361], [803, 179], [521, 549], [605, 697], [694, 559], [690, 745], [779, 608], [858, 754], [689, 834], [768, 971], [858, 843]]
V	Id = 0		frame0023.jpg : 	[[955, 278], [794, 358], [800, 176], [519, 547], [604, 695], [693, 557], [689, 742], [778, 605], [858, 751], [689, 831], [768, 968], [858, 840]]
V	Id = 0		frame0024.jpg : 	[[953, 273], [792, 354], [797, 171], [517, 544], [603, 692], [691, 553], [689, 739], [777, 602], [858, 748], [689, 828], [769, 965], [858, 836]]
V	Id = 0		frame0025.jpg : 	[[950, 268], [789, 349], [793, 166], [514, 542], [601, 689], [689, 550], [687, 736], [775, 598], [857, 744], [688, 825], [769, 961], [857, 833]]
V	Id = 0		frame0026.jpg : 	[[947, 265], [785, 347], [789, 163], [511, 541], [599, 689], [686, 549], [685, 736], [772, 597], [856, 743], [687, 825], [768, 961], [856, 832]]
V	Id = 0		frame0027.jpg : 	[[943, 262], [781, 346], [784, 160], [507, 541], [595, 689], [682, 548], [682, 735], [769, 596], [853, 742], [684, 825], [766, 961], [854, 831]]
V	Id = 0		frame0028.jpg : 	[[937, 261], [775, 346], [777, 160], [500, 542], [590, 690], [676, 549], [677, 737], [764, 597], [848, 743], [679, 826], [762, 962], [850, 832]]
V	Id = 0		frame0029.jpg : 	[[932, 262], [769, 346], [771, 160], [494, 545], [585, 692], [671, 551], [673, 739], [759, 599], [845, 744], [675, 829], [759, 965], [847, 834]]
V	Id = 0		frame0030.jpg : 	[[927, 263], [765, 348], [764, 161], [489, 548], [582, 696], [667, 554], [669, 742], [755, 601], [842, 747], [672, 832], [757, 968], [844, 836]]
V	Id = 0		frame0031.jpg : 	[[922, 263], [759, 350], [759, 162], [485, 551], [578, 699], [663, 556], [666, 745], [751, 603], [839, 749], [669, 834], [755, 970], [841, 838]]
V	Id = 0		frame0032.jpg : 	[[917, 266], [754, 354], [753, 165], [480, 556], [574, 703], [659, 560], [663, 749], [747, 607], [836, 753], [666, 839], [753, 974], [839, 842]]
V	Id = 0		frame0033.jpg : 	[[912, 269], [749, 357], [747, 168], [474, 561], [569, 709], [653, 565], [658, 754], [743, 612], [832, 757], [662, 844], [750, 979], [836, 847]]
V	Id = 0		frame0034.jpg : 	[[907, 273], [743, 361], [740, 171], [468, 566], [564, 714], [648, 570], [653, 759], [738, 617], [828, 762], [658, 849], [746, 983], [832, 851]]
V	Id = 0		frame0035.jpg : 	[[902, 277], [739, 366], [735, 176], [463, 572], [560, 720], [643, 575], [650, 764], [734, 622], [825, 767], [655, 854], [744, 989], [829, 856]]
V	Id = 0		frame0036.jpg : 	[[897, 280], [734, 370], [729, 180], [459, 576], [556, 724], [639, 579], [647, 768], [730, 626], [822, 771], [652, 858], [740, 992], [826, 860]]
V	Id = 0		frame0037.jpg : 	[[893, 283], [728, 373], [724, 183], [454, 580], [552, 727], [634, 583], [642, 772], [726, 629], [817, 774], [648, 861], [737, 995], [822, 863]]
V	Id = 0		frame0038.jpg : 	[[890, 284], [725, 375], [720, 184], [451, 581], [549, 728], [631, 584], [639, 773], [723, 630], [815, 774], [645, 862], [734, 995], [819, 864]]
V	Id = 0		frame0039.jpg : 	[[887, 283], [723, 373], [718, 183], [449, 580], [547, 726], [629, 583], [638, 770], [721, 629], [813, 772], [643, 859], [733, 992], [817, 861]]
V	Id = 0		frame0040.jpg : 	[[886, 279], [723, 369], [717, 180], [449, 576], [548, 721], [629, 578], [638, 765], [721, 624], [813, 767], [644, 854], [733, 986], [817, 856]]
V	Id = 0		frame0041.jpg : 	[[887, 272], [723, 362], [717, 172], [450, 568], [548, 713], [630, 570], [638, 757], [721, 616], [813, 759], [645, 845], [734, 977], [818, 847]]
I	Id = 0		frame0042.jpg : 	[[886, 264], [722, 354], [695, 157], [450, 560], [548, 704], [629, 562], [639, 748], [721, 608], [813, 750], [645, 836], [734, 967], [817, 838]]
V	Id = 0		frame0043.jpg : 	[[886, 255], [723, 345], [716, 155], [451, 550], [550, 694], [630, 552], [640, 738], [721, 598], [814, 739], [646, 825], [735, 955], [818, 827]]
V	Id = 0		frame0044.jpg : 	[[887, 244], [723, 334], [717, 144], [452, 538], [551, 682], [631, 541], [641, 725], [722, 586], [814, 727], [647, 812], [736, 941], [819, 814]]
V	Id = 0		frame0045.jpg : 	[[888, 236], [724, 326], [718, 137], [454, 530], [553, 673], [633, 533], [643, 716], [724, 578], [816, 718], [649, 803], [738, 931], [820, 804]]
V	Id = 0		frame0046.jpg : 	[[890, 229], [727, 319], [721, 130], [458, 523], [557, 665], [636, 525], [646, 707], [726, 570], [818, 709], [652, 794], [740, 921], [823, 795]]
I	Id = 0		frame0047.jpg : 	[[892, 222], [729, 311], [701, 115], [460, 514], [559, 656], [638, 516], [648, 699], [729, 561], [820, 701], [655, 784], [743, 911], [825, 786]]
V	Id = 0		frame0048.jpg : 	[[894, 214], [731, 303], [724, 114], [463, 506], [562, 647], [641, 508], [651, 690], [731, 553], [822, 692], [658, 775], [746, 901], [827, 776]]
I	Id = 0		frame0049.jpg : 	[[896, 206], [734, 295], [705, 100], [466, 498], [565, 638], [643, 500], [654, 681], [734, 544], [825, 682], [661, 766], [749, 891], [830, 766]]
I	Id = 0		frame0050.jpg : 	[[899, 202], [737, 291], [708, 95], [470, 493], [568, 632], [647, 494], [657, 674], [737, 539], [828, 676], [664, 759], [751, 883], [833, 760]]
V	Id = 0		frame0051.jpg : 	[[901, 199], [739, 288], [732, 100], [473, 489], [571, 628], [649, 491], [660, 670], [739, 536], [830, 672], [667, 754], [754, 878], [835, 755]]
I	Id = 0		frame0052.jpg : 	[[903, 198], [741, 286], [712, 92], [475, 487], [574, 626], [651, 489], [662, 668], [741, 534], [832, 670], [669, 751], [756, 875], [837, 753]]
I	Id = 0		frame0053.jpg : 	[[904, 199], [742, 287], [713, 93], [476, 487], [575, 626], [652, 489], [663, 668], [742, 534], [833, 670], [670, 751], [757, 874], [838, 752]]
V	Id = 0		frame0054.jpg : 	[[905, 204], [743, 292], [736, 105], [478, 491], [576, 629], [654, 494], [664, 671], [743, 538], [834, 673], [671, 754], [758, 877], [839, 756]]
I	Id = 0		frame0055.jpg : 	[[906, 209], [744, 297], [715, 103], [478, 496], [577, 634], [654, 498], [665, 675], [744, 542], [834, 677], [672, 758], [758, 880], [839, 760]]
V	Id = 0		frame0056.jpg : 	[[905, 215], [744, 302], [737, 116], [479, 501], [577, 638], [654, 503], [665, 680], [744, 547], [834, 682], [671, 763], [758, 885], [839, 764]]
V	Id = 0		frame0057.jpg : 	[[906, 222], [744, 309], [737, 124], [479, 507], [577, 645], [654, 510], [665, 686], [744, 554], [834, 688], [672, 768], [759, 890], [839, 770]]
I	Id = 0		frame0058.jpg : 	[[905, 230], [743, 317], [715, 124], [477, 514], [576, 652], [654, 517], [664, 693], [743, 561], [833, 695], [671, 775], [758, 897], [838, 777]]
V	Id = 0		frame0059.jpg : 	[[905, 237], [742, 324], [735, 139], [476, 522], [575, 659], [652, 525], [663, 701], [742, 569], [832, 703], [670, 783], [757, 904], [837, 785]]
V	Id = 0		frame0060.jpg : 	[[903, 245], [740, 332], [734, 146], [473, 529], [573, 667], [650, 532], [661, 709], [740, 577], [830, 711], [668, 790], [755, 912], [835, 793]]
V	Id = 0		frame0061.jpg : 	[[902, 254], [739, 341], [732, 154], [471, 538], [571, 675], [648, 542], [659, 717], [739, 586], [829, 720], [666, 799], [753, 921], [834, 802]]
I	Id = 0		frame0062.jpg : 	[[900, 262], [736, 349], [708, 154], [467, 545], [567, 683], [645, 549], [656, 725], [736, 593], [826, 728], [663, 807], [750, 928], [831, 810]]
I	Id = 0		frame0063.jpg : 	[[898, 269], [734, 356], [727, 169], [444, 546], [565, 690], [643, 556], [654, 732], [733, 601], [824, 735], [661, 814], [748, 935], [828, 817]]
I	Id = 0		frame0064.jpg : 	[[897, 276], [733, 363], [704, 168], [442, 553], [564, 696], [641, 563], [652, 738], [732, 607], [823, 742], [659, 820], [747, 941], [827, 823]]
I	Id = 0		frame0065.jpg : 	[[896, 281], [731, 367], [703, 172], [440, 557], [562, 701], [640, 567], [651, 743], [731, 612], [821, 746], [658, 825], [745, 946], [826, 828]]
I	Id = 0		frame0066.jpg : 	[[896, 284], [731, 371], [702, 176], [439, 560], [561, 704], [638, 571], [650, 746], [730, 615], [821, 750], [657, 828], [744, 949], [825, 831]]
I	Id = 0		frame0067.jpg : 	[[895, 289], [730, 375], [702, 179], [438, 564], [560, 708], [638, 575], [649, 750], [729, 619], [820, 754], [656, 832], [743, 953], [824, 835]]
I	Id = 0		frame0068.jpg : 	[[895, 291], [730, 377], [701, 182], [438, 566], [560, 710], [637, 577], [649, 752], [729, 621], [819, 756], [655, 834], [743, 955], [823, 838]]
I	Id = 0		frame0069.jpg : 	[[896, 295], [731, 381], [724, 194], [439, 569], [561, 713], [639, 581], [650, 756], [730, 625], [820, 759], [657, 837], [744, 958], [825, 841]]
I	Id = 0		frame0070.jpg : 	[[895, 298], [730, 384], [701, 189], [437, 573], [560, 716], [637, 584], [649, 758], [729, 628], [819, 762], [656, 840], [743, 961], [824, 844]]
I	Id = 0		frame0071.jpg : 	[[895, 300], [730, 387], [702, 191], [438, 575], [560, 719], [638, 586], [649, 761], [729, 630], [820, 765], [656, 843], [743, 963], [824, 846]]
I	Id = 0		frame0072.jpg : 	[[895, 301], [730, 387], [701, 192], [437, 576], [559, 720], [637, 587], [648, 762], [729, 632], [819, 766], [655, 844], [743, 964], [824, 847]]
I	Id = 0		frame0073.jpg : 	[[895, 302], [729, 388], [701, 193], [458, 583], [559, 720], [637, 587], [648, 762], [728, 632], [819, 765], [655, 844], [742, 964], [823, 847]]
I	Id = 0		frame0074.jpg : 	[[895, 303], [730, 389], [701, 195], [459, 584], [560, 720], [638, 588], [649, 762], [729, 632], [820, 766], [656, 844], [743, 964], [824, 847]]
I	Id = 0		frame0075.jpg : 	[[896, 303], [731, 389], [702, 195], [460, 584], [561, 721], [639, 588], [650, 762], [730, 632], [821, 765], [657, 844], [745, 963], [826, 846]]
I	Id = 0		frame0076.jpg : 	[[895, 303], [730, 389], [701, 195], [459, 584], [560, 721], [638, 588], [649, 763], [729, 633], [821, 766], [656, 844], [744, 964], [825, 847]]
I	Id = 0		frame0077.jpg : 	[[896, 302], [730, 389], [701, 194], [438, 578], [560, 721], [638, 588], [650, 763], [730, 633], [821, 766], [657, 844], [744, 964], [825, 847]]
I	Id = 0		frame0078.jpg : 	[[895, 301], [730, 388], [701, 192], [458, 583], [560, 720], [638, 587], [649, 762], [729, 631], [821, 765], [657, 843], [744, 963], [826, 846]]
I	Id = 0		frame0079.jpg : 	[[895, 300], [729, 387], [700, 192], [437, 577], [560, 719], [637, 586], [649, 761], [729, 630], [821, 763], [656, 842], [744, 962], [825, 845]]
V	Id = 0		frame0080.jpg : 	[[895, 299], [729, 386], [722, 198], [458, 583], [560, 720], [638, 586], [650, 761], [729, 631], [821, 763], [657, 842], [745, 961], [826, 844]]
V	Id = 0		frame0081.jpg : 	[[895, 298], [728, 386], [721, 198], [457, 583], [559, 720], [637, 586], [649, 761], [729, 630], [821, 763], [657, 842], [745, 961], [826, 844]]
V	Id = 0		frame0082.jpg : 	[[895, 297], [729, 385], [721, 197], [458, 582], [561, 719], [638, 585], [651, 760], [730, 629], [822, 762], [658, 841], [747, 960], [827, 843]]
V	Id = 0		frame0083.jpg : 	[[895, 296], [729, 384], [721, 196], [459, 582], [562, 718], [639, 584], [652, 759], [731, 628], [823, 761], [659, 840], [748, 959], [828, 841]]
V	Id = 0		frame0084.jpg : 	[[894, 294], [728, 382], [721, 194], [458, 581], [561, 717], [638, 583], [651, 758], [730, 626], [823, 759], [659, 839], [748, 957], [828, 839]]
V	Id = 0		frame0085.jpg : 	[[892, 292], [727, 381], [719, 193], [456, 580], [560, 716], [637, 582], [650, 756], [729, 625], [822, 757], [658, 837], [747, 955], [827, 837]]
V	Id = 0		frame0086.jpg : 	[[891, 293], [725, 382], [717, 194], [455, 581], [559, 717], [636, 583], [649, 757], [728, 626], [821, 757], [657, 838], [747, 956], [827, 838]]
V	Id = 0		frame0087.jpg : 	[[889, 292], [723, 381], [715, 193], [453, 581], [557, 717], [635, 583], [648, 757], [727, 626], [820, 757], [656, 838], [746, 956], [826, 838]]
V	Id = 0		frame0088.jpg : 	[[887, 291], [721, 381], [713, 192], [451, 582], [555, 718], [632, 582], [646, 757], [725, 625], [818, 757], [655, 838], [745, 956], [825, 837]]
V	Id = 0		frame0089.jpg : 	[[886, 291], [720, 381], [711, 192], [450, 582], [554, 718], [632, 583], [645, 758], [724, 625], [818, 756], [654, 839], [745, 956], [824, 837]]
V	Id = 0		frame0090.jpg : 	[[884, 291], [718, 381], [709, 193], [448, 584], [553, 719], [630, 584], [644, 759], [722, 626], [817, 757], [654, 840], [744, 957], [823, 837]]
V	Id = 0		frame0091.jpg : 	[[883, 290], [717, 381], [708, 193], [448, 585], [553, 720], [630, 584], [645, 759], [722, 626], [817, 756], [654, 840], [745, 957], [824, 837]]
V	Id = 0		frame0092.jpg : 	[[879, 289], [714, 381], [703, 193], [444, 587], [551, 721], [627, 585], [642, 760], [720, 626], [815, 756], [652, 841], [744, 957], [822, 837]]
V	Id = 0		frame0093.jpg : 	[[873, 289], [708, 381], [697, 193], [439, 588], [547, 723], [622, 585], [638, 760], [715, 626], [811, 756], [648, 842], [740, 957], [818, 837]]
V	Id = 0		frame0094.jpg : 	[[868, 288], [704, 382], [691, 193], [435, 591], [543, 725], [618, 587], [635, 762], [712, 627], [808, 756], [646, 843], [738, 959], [816, 837]]
V	Id = 0		frame0095.jpg : 	[[863, 288], [700, 382], [686, 194], [431, 593], [540, 726], [615, 588], [633, 763], [708, 627], [805, 756], [643, 844], [737, 959], [813, 837]]
V	Id = 0		frame0096.jpg : 	[[861, 286], [697, 382], [682, 194], [429, 596], [539, 728], [613, 589], [632, 764], [707, 628], [805, 756], [643, 845], [738, 959], [813, 836]]
V	Id = 0		frame0097.jpg : 	[[856, 285], [693, 382], [677, 194], [426, 598], [537, 730], [610, 590], [630, 765], [705, 628], [803, 755], [642, 846], [737, 960], [812, 836]]
V	Id = 0		frame0098.jpg : 	[[853, 284], [691, 382], [674, 194], [425, 601], [537, 731], [609, 590], [631, 766], [704, 628], [804, 754], [643, 847], [739, 959], [813, 835]]
I	Id = 0		frame0099.jpg : 	[[854, 282], [692, 381], [653, 188], [426, 601], [539, 731], [611, 590], [633, 765], [706, 627], [806, 753], [645, 847], [741, 958], [815, 833]]
I	Id = 0		frame0100.jpg : 	[[853, 280], [693, 381], [651, 188], [428, 604], [542, 733], [613, 591], [636, 766], [708, 626], [809, 752], [649, 847], [746, 958], [819, 832]]
I	Id = 0		frame0101.jpg : 	[[854, 278], [694, 380], [651, 187], [431, 606], [546, 735], [615, 591], [640, 766], [712, 626], [813, 750], [654, 848], [752, 958], [824, 831]]
I	Id = 0		frame0102.jpg : 	[[855, 275], [696, 379], [651, 187], [414, 605], [551, 735], [619, 591], [646, 766], [716, 625], [818, 748], [660, 847], [759, 956], [830, 828]]
I	Id = 0		frame0103.jpg : 	[[853, 272], [696, 378], [649, 186], [435, 610], [554, 736], [620, 591], [649, 766], [717, 624], [820, 746], [663, 847], [763, 955], [833, 826]]
I	Id = 0		frame0104.jpg : 	[[856, 268], [699, 376], [651, 184], [420, 608], [561, 736], [626, 591], [656, 765], [723, 622], [827, 743], [671, 847], [772, 953], [840, 824]]
I	Id = 0		frame0105.jpg : 	[[859, 265], [704, 375], [654, 182], [426, 610], [568, 737], [632, 590], [664, 765], [730, 620], [835, 740], [679, 846], [781, 951], [848, 821]]
I	Id = 0		frame0106.jpg : 	[[862, 261], [707, 372], [656, 180], [432, 611], [574, 736], [638, 588], [671, 763], [735, 618], [841, 737], [687, 844], [789, 949], [855, 817]]
I	Id = 0		frame0107.jpg : 	[[866, 256], [712, 369], [659, 176], [438, 610], [582, 735], [644, 586], [678, 761], [742, 614], [849, 733], [696, 842], [799, 946], [863, 813]]
I	Id = 0		frame0108.jpg : 	[[870, 251], [717, 366], [663, 174], [445, 611], [590, 734], [651, 584], [687, 759], [749, 611], [857, 728], [705, 840], [809, 942], [872, 808]]
I	Id = 0		frame0109.jpg : 	[[873, 246], [722, 362], [665, 171], [452, 611], [598, 732], [657, 582], [695, 756], [756, 608], [865, 724], [714, 837], [818, 939], [881, 804]]
I	Id = 0		frame0110.jpg : 	[[874, 241], [724, 359], [666, 168], [457, 611], [604, 731], [662, 579], [701, 754], [761, 604], [870, 719], [720, 834], [826, 935], [887, 799]]
I	Id = 0		frame0111.jpg : 	[[874, 236], [725, 356], [666, 165], [461, 611], [609, 729], [665, 577], [706, 751], [764, 601], [875, 714], [726, 831], [832, 931], [892, 794]]
I	Id = 0		frame0112.jpg : 	[[873, 231], [726, 353], [666, 162], [465, 610], [613, 728], [668, 575], [710, 748], [767, 598], [879, 710], [731, 829], [838, 927], [897, 790]]
I	Id = 0		frame0113.jpg : 	[[872, 227], [727, 350], [665, 159], [450, 589], [617, 726], [671, 572], [714, 746], [770, 594], [882, 706], [736, 826], [843, 924], [901, 785]]
I	Id = 0		frame0114.jpg : 	[[872, 223], [727, 347], [664, 157], [453, 589], [621, 725], [673, 570], [718, 744], [772, 592], [886, 702], [740, 824], [848, 921], [905, 781]]
I	Id = 0		frame0115.jpg : 	[[871, 219], [727, 344], [662, 155], [455, 589], [623, 724], [675, 568], [721, 741], [774, 589], [888, 698], [744, 822], [853, 917], [908, 778]]
I	Id = 0		frame0116.jpg : 	[[869, 215], [726, 342], [660, 153], [472, 610], [625, 723], [675, 566], [722, 740], [775, 586], [889, 695], [745, 820], [855, 915], [909, 774]]
I	Id = 0		frame0117.jpg : 	[[865, 212], [722, 340], [655, 151], [469, 610], [622, 721], [672, 565], [720, 738], [772, 584], [887, 692], [744, 818], [854, 912], [908, 772]]
I	Id = 0		frame0118.jpg : 	[[860, 209], [718, 338], [650, 149], [448, 589], [619, 720], [668, 564], [717, 736], [768, 582], [883, 690], [741, 817], [851, 910], [904, 769]]
W	Id = 0		frame0119.jpg : 	[[856, 207], [714, 336], [645, 146], [460, 609], [574, 716], [643, 558], [713, 735], [764, 581], [879, 688], [737, 816], [847, 909], [900, 768]]
W	Id = 0		frame0120.jpg : 	[[853, 206], [711, 335], [641, 145], [455, 609], [569, 716], [639, 558], [710, 735], [761, 580], [876, 688], [733, 816], [844, 909], [897, 768]]
W	Id = 0		frame0121.jpg : 	[[850, 207], [707, 336], [638, 146], [451, 610], [566, 717], [636, 559], [706, 736], [758, 581], [873, 689], [730, 817], [840, 910], [893, 769]]
W	Id = 0		frame0122.jpg : 	[[847, 208], [704, 336], [636, 146], [447, 611], [561, 718], [632, 560], [702, 738], [754, 583], [869, 691], [692, 803], [836, 912], [889, 771]]
W	Id = 0		frame0123.jpg : 	[[845, 210], [701, 339], [633, 148], [442, 615], [558, 720], [628, 563], [699, 740], [751, 585], [865, 694], [701, 827], [832, 915], [886, 774]]
W	Id = 0		frame0124.jpg : 	[[843, 214], [698, 342], [631, 152], [438, 618], [554, 725], [625, 567], [695, 745], [748, 590], [862, 699], [684, 812], [828, 920], [883, 779]]
W	Id = 0		frame0125.jpg : 	[[841, 220], [697, 348], [630, 157], [435, 623], [550, 731], [622, 573], [691, 751], [745, 596], [859, 706], [694, 838], [825, 927], [879, 786]]
W	Id = 0		frame0126.jpg : 	[[840, 228], [694, 355], [628, 164], [431, 631], [546, 739], [619, 581], [688, 759], [742, 604], [856, 714], [677, 827], [821, 936], [876, 794]]
W	Id = 0		frame0127.jpg : 	[[839, 237], [693, 364], [627, 172], [428, 639], [543, 747], [617, 589], [685, 769], [740, 613], [854, 723], [675, 836], [818, 946], [874, 804]]
W	Id = 0		frame0128.jpg : 	[[839, 245], [692, 372], [627, 180], [427, 647], [541, 756], [615, 597], [684, 778], [739, 621], [852, 732], [672, 845], [816, 955], [872, 813]]
W	Id = 0		frame0129.jpg : 	[[838, 254], [691, 380], [626, 188], [425, 655], [539, 765], [614, 606], [682, 786], [738, 630], [851, 741], [670, 854], [814, 965], [871, 823]]
W	Id = 0		frame0130.jpg : 	[[839, 262], [692, 388], [627, 196], [425, 663], [539, 773], [614, 614], [681, 795], [737, 638], [851, 750], [682, 882], [814, 974], [870, 831]]
W	Id = 0		frame0131.jpg : 	[[839, 268], [692, 394], [628, 202], [425, 668], [539, 779], [614, 619], [681, 801], [737, 644], [851, 756], [669, 868], [813, 981], [870, 838]]
W	Id = 0		frame0132.jpg : 	[[839, 273], [693, 399], [629, 207], [425, 672], [560, 788], [614, 624], [680, 806], [737, 649], [850, 762], [702, 889], [812, 987], [869, 843]]
W	Id = 0		frame0133.jpg : 	[[840, 277], [693, 403], [630, 211], [424, 676], [537, 789], [613, 628], [679, 811], [736, 654], [849, 766], [667, 878], [810, 992], [868, 848]]
W	Id = 0		frame0134.jpg : 	[[841, 279], [693, 404], [632, 211], [425, 676], [578, 794], [614, 629], [678, 813], [736, 655], [848, 768], [699, 896], [809, 994], [867, 850]]
W	Id = 0		frame0135.jpg : 	[[842, 280], [693, 404], [633, 211], [424, 675], [577, 794], [613, 628], [676, 813], [735, 655], [847, 769], [698, 897], [807, 995], [866, 852]]
I	Id = 0		frame0136.jpg : 	[[843, 279], [694, 403], [634, 209], [423, 673], [576, 792], [633, 632], [675, 812], [734, 655], [846, 769], [696, 895], [805, 995], [864, 851]]
W	Id = 0		frame0137.jpg : 	[[844, 277], [694, 400], [635, 206], [422, 669], [574, 789], [612, 624], [674, 809], [734, 652], [845, 767], [694, 893], [803, 993], [863, 849]]
I	Id = 0		frame0138.jpg : 	[[844, 275], [694, 397], [636, 203], [421, 665], [572, 786], [631, 626], [671, 806], [732, 650], [843, 765], [691, 890], [799, 991], [860, 848]]
I	Id = 0		frame0139.jpg : 	[[844, 273], [694, 395], [659, 203], [420, 660], [570, 783], [630, 623], [669, 804], [730, 647], [841, 763], [689, 888], [796, 989], [858, 846]]
V	Id = 0		frame0140.jpg : 	[[844, 271], [693, 392], [660, 200], [439, 658], [567, 779], [628, 620], [666, 801], [728, 644], [838, 761], [685, 885], [792, 987], [855, 844]]
V	Id = 0		frame0141.jpg : 	[[844, 269], [692, 389], [660, 197], [437, 653], [563, 776], [626, 616], [662, 798], [726, 642], [835, 759], [681, 882], [787, 985], [851, 842]]
V	Id = 0		frame0142.jpg : 	[[849, 266], [697, 385], [666, 193], [440, 648], [566, 771], [630, 612], [664, 794], [729, 638], [838, 756], [683, 878], [789, 981], [853, 839]]
V	Id = 0		frame0143.jpg : 	[[855, 264], [702, 381], [673, 189], [444, 642], [568, 766], [634, 608], [667, 790], [733, 634], [841, 753], [685, 874], [790, 979], [855, 837]]
V	Id = 0		frame0144.jpg : 	[[861, 262], [707, 379], [679, 186], [447, 637], [571, 762], [637, 604], [669, 787], [736, 632], [843, 752], [687, 871], [791, 977], [858, 835]]
V	Id = 0		frame0145.jpg : 	[[867, 261], [712, 376], [685, 184], [451, 633], [574, 759], [641, 601], [672, 784], [740, 630], [846, 750], [689, 869], [792, 975], [860, 834]]
V	Id = 0		frame0146.jpg : 	[[872, 260], [716, 374], [691, 182], [454, 629], [576, 755], [644, 599], [674, 781], [743, 628], [848, 749], [690, 866], [793, 973], [861, 833]]
