Name_of_image,statua,x1,y1,x2,y2,x3,y3,x4,y4,vxx1,vxy1,vxx2,vxy2,vxx3,vxy3,vxx4,vxy4,vyx1,vyy1,vyx2,vyy2,vyx3,vyy3,vyx4,vyy4
color_0071.png,V,573,138,569,225,680,228,792,225,31,0,33,0,32,0,33,-1,0,-24,1,-27,-2,-26,-3,-27
color_0072.png,V,573,138,568,225,679,228,791,225,32,1,33,0,33,0,33,0,1,-24,1,-26,-1,-26,-3,-26
color_0073.png,V,572,138,567,225,678,228,790,225,31,0,33,0,33,0,32,0,0,-25,0,-27,-1,-27,-3,-26
color_0074.png,V,573,139,568,226,679,229,791,226,31,0,33,0,33,0,33,0,0,-24,0,-26,-1,-26,-3,-26
color_0075.png,V,573,137,569,225,679,228,792,224,32,0,33,0,32,0,33,0,1,-23,0,-26,-1,-26,-3,-26
color_0076.png,V,568,122,564,192,674,199,784,198,32,0,33,1,32,0,33,0,1,-24,0,-27,-1,-27,-2,-27
color_0077.png,V,562,108,558,160,670,170,776,172,32,1,34,2,33,1,33,1,1,-24,0,-28,0,-28,-2,-28
color_0078.png,V,557,94,552,127,665,140,767,147,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-2,-28
color_0079.png,I,552,79,547,94,660,111,759,121,33,2,34,3,34,2,33,2,1,-26,1,-29,0,-29,-1,-29
color_0080.png,I,553,64,548,100,661,116,765,124,33,2,34,3,34,2,33,2,1,-26,1,-29,0,-29,-1,-29
color_0081.png,I,554,50,550,106,662,120,770,126,33,2,34,2,34,2,33,2,1,-26,1,-28,0,-28,-1,-28
color_0082.png,I,556,36,551,111,664,124,776,128,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0083.png,I,557,21,552,117,665,129,782,131,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0084.png,V,563,25,554,118,667,128,783,132,32,3,34,2,34,2,34,2,1,-24,2,-28,0,-28,-1,-27
color_0085.png,V,566,25,557,118,670,128,786,132,33,2,34,3,34,2,33,2,2,-25,1,-28,0,-29,-1,-28
color_0086.png,V,567,29,556,122,669,132,785,135,32,2,34,2,34,1,34,1,1,-26,2,-28,0,-28,-1,-28
color_0087.png,V,566,31,556,123,669,133,784,137,33,3,34,2,34,1,33,1,2,-25,2,-28,0,-28,-1,-28
color_0088.png,V,565,32,555,124,668,134,784,138,32,2,34,2,34,2,33,2,1,-26,2,-28,0,-28,-2,-28
color_0089.png,V,565,34,555,127,668,136,784,140,32,2,34,2,34,2,33,1,1,-26,2,-28,0,-28,-1,-28
color_0090.png,V,565,35,556,127,669,137,784,140,33,2,34,2,33,2,33,1,2,-25,2,-27,0,-27,-2,-28
color_0091.png,V,564,36,555,128,668,137,783,140,32,2,35,1,34,1,33,2,1,-26,2,-28,0,-28,-2,-28
color_0092.png,V,562,37,554,130,667,138,782,141,33,2,34,1,34,2,33,2,2,-25,2,-28,0,-27,-1,-27
color_0093.png,V,562,38,553,130,667,139,782,141,32,2,34,2,34,1,33,1,1,-25,1,-28,0,-28,-2,-28
color_0094.png,V,563,35,554,127,667,136,782,139,32,2,35,2,34,1,34,2,1,-25,2,-28,0,-28,-1,-27
color_0095.png,V,563,36,554,129,668,138,783,141,33,2,34,2,34,2,34,2,1,-26,1,-28,0,-28,-1,-28
color_0096.png,V,563,38,555,130,668,139,783,141,32,2,34,2,33,1,33,1,1,-25,1,-27,0,-28,-1,-28
color_0097.png,V,564,34,556,127,669,136,784,139,33,2,34,2,34,2,33,1,2,-26,1,-28,1,-28,-2,-28
color_0098.png,V,565,34,556,126,669,136,785,139,32,3,34,2,34,2,33,2,1,-25,2,-28,1,-28,-1,-28
color_0099.png,V,566,36,557,128,670,137,785,141,33,1,34,2,34,2,33,2,2,-26,1,-28,0,-28,-2,-27
color_0100.png,V,567,34,557,126,670,135,786,139,32,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0101.png,V,565,33,555,126,668,136,784,139,33,2,35,2,34,2,33,2,1,-26,2,-28,0,-28,-1,-28
color_0102.png,V,564,37,554,130,667,139,782,142,32,2,34,1,33,1,34,1,1,-25,1,-29,0,-28,-1,-28
color_0103.png,V,562,37,553,129,667,139,782,142,33,2,34,2,34,2,34,1,2,-25,2,-28,0,-28,-1,-28
color_0104.png,V,562,33,553,126,666,135,782,139,33,2,35,2,33,2,33,2,2,-25,2,-29,0,-28,-1,-28
color_0105.png,V,563,34,554,127,668,137,783,139,32,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-2,-28
color_0106.png,V,563,36,555,129,668,138,783,140,33,2,34,2,33,2,33,1,1,-26,1,-28,0,-28,-1,-28
color_0107.png,V,564,34,555,127,669,136,784,139,33,2,35,2,34,1,33,2,1,-25,2,-28,0,-28,-2,-28
color_0108.png,V,566,35,556,128,670,138,786,140,33,2,34,2,34,1,33,2,1,-26,1,-28,0,-28,-2,-28
color_0109.png,V,565,37,556,129,670,139,786,141,32,2,34,2,34,2,33,1,1,-26,2,-28,0,-28,-2,-28
color_0110.png,V,566,36,556,129,670,137,785,141,33,2,34,2,34,2,34,2,1,-26,1,-28,0,-28,-1,-28
color_0111.png,V,567,38,558,131,671,140,787,143,32,2,35,2,33,2,34,1,1,-26,2,-28,0,-28,-1,-28
color_0112.png,V,568,39,559,132,672,141,788,143,33,1,34,2,34,1,34,1,2,-26,2,-28,0,-28,-1,-28
color_0113.png,V,569,39,559,131,673,140,788,143,32,2,34,2,34,1,33,2,1,-26,1,-28,0,-28,-2,-28
color_0114.png,V,570,41,561,133,674,142,790,145,33,2,34,2,34,2,33,2,2,-26,1,-28,0,-28,-2,-28
color_0115.png,V,571,41,562,133,676,142,791,144,33,2,34,2,33,1,34,1,2,-25,2,-27,0,-28,-1,-28
color_0116.png,V,571,40,561,132,674,141,790,143,33,1,34,2,34,2,34,1,1,-26,1,-28,0,-28,-1,-28
color_0117.png,V,568,41,559,134,672,143,788,145,33,2,34,2,34,2,34,1,2,-25,2,-28,0,-28,-1,-28
color_0118.png,V,566,42,557,134,671,143,787,145,32,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0119.png,V,565,41,556,134,669,143,785,145,32,2,34,1,34,1,33,1,1,-26,1,-28,0,-28,-2,-28
color_0120.png,V,564,42,556,134,670,143,785,144,32,2,34,2,34,2,34,1,1,-26,2,-28,0,-27,-1,-28
color_0121.png,V,565,41,556,133,670,141,785,143,33,1,34,1,33,2,33,1,2,-26,1,-28,0,-27,-2,-28
color_0122.png,V,564,41,555,134,668,142,784,143,32,1,34,2,34,2,34,1,1,-26,1,-28,0,-28,-1,-28
color_0123.png,V,560,43,551,136,665,144,780,144,33,1,34,1,34,1,34,1,1,-25,1,-28,0,-28,-2,-28
color_0124.png,V,557,44,549,137,663,144,779,144,33,1,35,1,33,1,34,1,1,-26,1,-28,-1,-28,-1,-27
color_0125.png,V,557,45,549,137,663,144,779,144,32,1,34,1,34,1,34,0,1,-25,1,-28,0,-28,-2,-28
color_0126.png,V,557,45,550,138,663,144,779,143,33,1,34,1,34,1,33,1,1,-26,1,-27,-1,-28,-2,-27
color_0127.png,V,557,45,550,137,664,143,780,142,33,1,35,0,34,1,33,0,1,-25,1,-28,-1,-28,-2,-28
color_0128.png,V,556,45,549,137,663,143,779,142,33,1,34,0,34,1,33,0,1,-26,1,-28,-1,-27,-2,-28
color_0129.png,V,555,44,548,136,662,142,779,140,33,1,34,1,34,1,34,1,1,-25,1,-28,0,-28,-2,-27
color_0130.png,V,553,42,546,135,660,140,777,139,33,0,35,1,34,0,34,1,1,-26,1,-28,-1,-28,-2,-27
color_0131.png,V,553,43,547,136,661,141,777,139,33,0,34,1,34,0,34,0,1,-26,1,-28,0,-28,-2,-28
color_0132.png,V,554,41,548,133,662,138,779,137,32,1,34,1,34,1,34,1,0,-25,1,-28,0,-28,-2,-27
color_0133.png,V,554,40,548,133,662,138,779,137,33,1,34,0,34,0,33,0,1,-26,1,-29,-1,-29,-3,-28
color_0134.png,V,554,43,548,136,662,141,779,139,33,1,34,0,34,0,33,0,1,-25,0,-28,-1,-28,-3,-28
color_0135.png,V,554,44,548,137,662,141,779,139,33,0,34,1,34,0,33,1,1,-26,1,-28,0,-28,-2,-28
color_0136.png,V,555,45,550,137,663,142,780,140,33,0,35,0,33,1,33,1,1,-26,1,-28,-1,-28,-3,-27
color_0137.png,V,556,45,551,137,665,142,781,140,33,0,34,1,33,1,34,0,1,-26,1,-28,-1,-28,-2,-28
color_0138.png,V,556,46,550,139,663,143,780,141,33,1,34,1,34,0,34,0,1,-25,1,-28,-1,-28,-2,-28
color_0139.png,V,556,47,551,139,664,145,780,142,33,1,34,1,33,1,33,0,0,-25,0,-28,-1,-28,-3,-28
color_0140.png,V,557,47,551,139,664,143,781,142,33,0,34,0,33,1,33,0,1,-26,1,-28,-1,-27,-3,-28
color_0141.png,V,558,47,551,139,665,144,782,142,33,0,34,1,34,0,34,0,0,-27,1,-28,-1,-29,-2,-29
color_0142.png,V,562,55,556,147,669,151,785,148,32,0,34,0,34,0,33,0,0,-25,1,-27,0,-28,-3,-28
color_0143.png,V,574,64,568,154,679,158,795,154,32,0,33,0,34,0,33,0,1,-25,0,-27,0,-27,-2,-27
color_0144.png,I,575,55,573,151,683,155,798,151,32,1,33,0,33,0,33,0,0,-24,0,-28,-1,-27,-3,-27
color_0145.png,V,587,74,580,163,690,168,805,163,32,0,33,0,33,0,33,0,1,-24,1,-27,-1,-27,-2,-27
color_0146.png,V,589,77,582,165,692,168,806,165,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0147.png,V,582,84,576,172,686,175,800,172,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0148.png,V,575,91,571,179,680,182,793,179,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0149.png,V,568,98,565,186,674,189,787,186,32,0,33,0,33,0,33,0,0,-24,1,-26,0,-26,-2,-27
color_0150.png,V,560,106,559,194,668,196,781,192,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0151.png,V,553,113,554,201,662,203,774,199,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0152.png,I,546,120,548,208,656,210,768,206,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0153.png,I,540,125,544,213,652,216,763,211,31,0,33,-1,32,-1,33,-1,1,-23,0,-27,-1,-27,-2,-26
color_0154.png,I,535,132,538,218,645,220,757,215,31,-1,33,-1,32,-1,32,-2,-1,-24,0,-27,-1,-27,-3,-27
color_0155.png,I,532,137,534,226,643,226,754,219,31,-1,33,-1,32,-1,32,-1,-1,-24,0,-26,-2,-26,-3,-26
color_0156.png,V,536,144,535,229,643,228,753,221,30,-1,33,-1,32,-1,31,-1,-1,-24,0,-26,-2,-26,-4,-25
color_0157.png,V,536,142,534,228,641,226,752,218,30,-2,33,-1,32,-2,31,-1,-1,-24,0,-26,-3,-26,-4,-25
color_0158.png,V,533,142,533,228,641,226,750,218,31,-1,33,-2,32,-1,31,-1,-1,-23,0,-26,-2,-26,-4,-25
color_0159.png,V,537,142,536,228,644,226,754,218,30,-1,32,-1,32,-2,32,-2,-1,-23,-1,-26,-2,-26,-4,-26
color_0160.png,V,540,139,539,225,647,224,757,216,31,-1,32,-2,32,-1,32,-2,0,-24,-1,-27,-2,-26,-4,-26
color_0161.png,V,542,139,542,225,650,224,761,217,31,-1,33,-1,32,-1,32,-1,-1,-24,-1,-27,-2,-26,-4,-26
color_0162.png,I,544,136,546,223,654,223,764,216,31,-1,32,-1,32,-1,32,-1,0,-23,0,-25,-1,-26,-3,-25
color_0163.png,V,549,130,547,217,656,218,767,212,32,0,33,-1,32,-1,32,-1,0,-24,0,-26,-2,-26,-4,-26
color_0164.png,V,550,128,547,215,656,217,767,212,31,0,33,0,33,0,32,-1,0,-24,0,-26,-1,-26,-3,-27
color_0165.png,V,553,129,549,216,659,218,770,214,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0166.png,V,552,138,550,226,660,228,771,224,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0167.png,V,552,146,550,236,660,239,772,235,32,0,34,0,33,1,32,0,0,-24,0,-27,-2,-26,-3,-26
color_0168.png,I,551,155,551,246,661,249,773,245,32,0,34,0,33,1,32,0,0,-24,0,-27,-2,-26,-3,-26
color_0169.png,V,558,160,554,246,665,250,776,247,32,0,34,0,33,0,32,0,0,-24,1,-27,-1,-26,-3,-26
color_0170.png,V,560,161,557,247,666,252,780,250,31,1,34,0,33,1,32,0,0,-23,1,-27,-1,-26,-3,-26
color_0171.png,V,557,154,555,242,666,248,779,247,32,1,34,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0172.png,I,554,147,553,238,665,244,778,244,32,1,33,1,33,0,32,0,1,-24,0,-26,-2,-26,-4,-26
color_0173.png,I,552,155,550,244,664,248,770,254,32,1,34,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0174.png,W,550,163,548,250,662,251,761,265,32,1,34,0,33,1,33,1,0,-23,1,-27,-2,-26,-3,-26
color_0175.png,V,554,169,549,255,661,260,774,259,32,1,34,1,34,0,33,1,0,-24,1,-27,-1,-27,-3,-26
color_0176.png,V,553,173,548,260,661,264,774,262,32,0,34,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0177.png,I,552,173,548,259,659,261,769,252,32,1,34,0,33,0,33,0,0,-23,0,-26,-2,-26,-4,-26
color_0178.png,V,548,169,544,255,657,257,771,253,30,-1,32,-1,32,-1,33,-1,0,-23,1,-26,-1,-26,-2,-26
color_0179.png,V,549,164,546,249,659,251,773,248,32,0,34,0,34,-1,33,-1,0,-24,0,-26,-2,-26,-4,-26
color_0180.png,V,550,159,546,247,660,248,774,243,32,0,34,0,33,-1,33,-1,0,-23,0,-26,-2,-26,-4,-26
color_0181.png,I,536,155,541,244,655,246,769,241,33,0,35,-1,34,-1,34,0,0,-23,0,-27,-2,-26,-4,-25
color_0182.png,I,534,148,537,237,652,236,762,240,32,0,34,-2,34,-2,34,-1,0,-24,0,-27,-2,-26,-4,-26
color_0183.png,W,531,142,533,230,648,225,754,240,32,-1,34,-2,34,-2,33,-2,0,-24,-1,-27,-2,-27,-5,-26
color_0184.png,W,529,133,530,221,645,218,755,226,33,-1,34,-2,34,-2,33,-2,0,-24,-1,-27,-2,-27,-5,-26
color_0185.png,W,527,123,526,212,643,211,757,212,33,-1,35,-1,34,-1,34,-1,0,-25,-1,-27,-3,-27,-5,-26
color_0186.png,V,525,114,523,203,640,204,758,198,34,-1,35,-1,34,-1,34,-1,0,-25,-1,-27,-3,-27,-5,-26
color_0187.png,V,524,121,522,210,640,211,757,204,34,-1,36,0,34,-1,34,-1,0,-24,0,-27,-3,-26,-5,-26
color_0188.png,V,522,128,521,218,639,218,756,211,33,-1,36,0,35,-1,33,-1,-1,-24,0,-27,-3,-26,-5,-26
color_0189.png,V,526,136,524,226,642,226,759,219,33,-1,36,0,35,-1,33,-1,-1,-24,0,-27,-3,-26,-5,-26
color_0190.png,V,529,145,528,233,645,233,762,227,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0191.png,V,533,153,531,241,648,241,765,235,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0192.png,V,537,162,536,250,653,250,770,244,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0193.png,V,540,170,542,260,658,259,775,254,33,-1,35,-1,35,-1,33,-1,0,-23,0,-26,-2,-26,-6,-26
color_0194.png,I,544,179,547,269,663,268,780,263,33,-1,35,-1,35,-1,33,-1,0,-23,0,-26,-2,-26,-6,-26
color_0195.png,I,545,187,547,275,663,275,780,269,33,0,36,0,34,-1,34,-1,-1,-23,0,-26,-3,-26,-5,-25
color_0196.png,I,553,197,555,276,668,278,777,270,32,0,34,0,33,0,32,0,0,-20,0,-24,-3,-24,-5,-23
color_0197.png,W,561,207,563,277,672,280,774,270,30,1,32,1,32,0,31,1,0,-18,-1,-22,-3,-22,-5,-21
color_0198.png,I,548,206,551,256,669,257,785,250,31,-2,33,-2,33,-2,33,-2,1,-19,0,-22,-2,-22,-4,-22
color_0199.png,I,548,180,550,246,668,244,777,250,32,-2,34,-2,34,-2,34,-2,0,-20,0,-24,-2,-24,-4,-24
color_0200.png,W,548,153,550,236,667,232,769,249,33,-1,35,-1,35,-1,34,-2,0,-22,-1,-26,-2,-25,-5,-25
color_0201.png,W,544,142,546,225,664,221,771,231,33,-1,35,-1,35,-1,34,-2,0,-22,-1,-26,-2,-25,-5,-25
color_0202.png,W,541,131,543,214,662,210,774,213,34,-1,36,-1,34,-1,34,-2,0,-23,0,-25,-3,-25,-5,-25
color_0203.png,W,537,120,539,203,659,199,776,195,34,-1,36,-1,34,-1,34,-2,0,-23,0,-25,-3,-25,-5,-25
color_0204.png,W,533,135,534,215,660,208,768,202,32,-2,35,-2,34,-2,35,-2,-1,-22,-1,-25,-3,-25,-5,-25
color_0205.png,W,533,123,534,204,658,199,764,203,33,-2,36,-2,34,-2,35,-2,0,-22,0,-26,-3,-26,-5,-25
color_0206.png,W,533,111,535,194,655,190,760,204,34,-1,36,-2,35,-2,35,-1,0,-22,0,-26,-3,-26,-5,-25
color_0207.png,V,537,110,536,196,656,195,776,186,34,-1,36,-1,36,-1,34,-1,-1,-23,-1,-26,-3,-26,-6,-25
color_0208.png,V,539,112,538,197,657,196,778,187,33,-1,35,-1,35,-2,34,-1,-1,-22,-1,-26,-4,-25,-6,-25
color_0209.png,V,540,111,538,197,658,194,779,185,34,-2,36,-2,35,-2,35,-3,0,-23,-1,-26,-3,-26,-5,-26
color_0210.png,I,528,111,533,199,653,197,773,187,34,-1,36,-1,35,-2,35,-1,-1,-22,-1,-26,-3,-25,-5,-25
color_0211.png,I,528,106,531,188,652,191,758,195,33,-1,36,-1,35,-1,35,-2,-1,-22,-1,-25,-3,-25,-6,-25
color_0212.png,I,528,103,531,186,652,185,758,191,33,-1,36,-2,35,-2,35,-2,-1,-22,-1,-25,-3,-25,-6,-25
color_0213.png,I,528,100,532,184,651,178,758,186,34,-2,36,-2,35,-2,35,-2,-1,-22,-1,-26,-4,-25,-6,-25
