Name_of_image,statua,x1,y1,x2,y2,x3,y3,x4,y4,vxx1,vxy1,vxx2,vxy2,vxx3,vxy3,vxx4,vxy4,vyx1,vyy1,vyx2,vyy2,vyx3,vyy3,vyx4,vyy4
color_0018.png,V,561,130,557,219,668,220,781,215,31,0,33,0,33,-1,33,-1,0,-24,0,-27,-1,-27,-3,-26
color_0019.png,V,560,130,557,219,667,220,780,215,31,0,33,0,33,0,33,-1,0,-24,0,-27,-1,-27,-3,-27
color_0020.png,V,559,130,556,219,667,220,780,215,31,0,34,-1,33,0,33,-1,0,-24,0,-27,-1,-27,-3,-27
color_0021.png,V,560,130,557,219,667,220,780,215,31,0,34,0,33,0,33,-1,0,-24,0,-27,-1,-27,-3,-27
color_0022.png,V,561,130,557,219,668,220,781,215,31,0,34,-1,33,-1,33,-1,0,-24,1,-27,-1,-27,-3,-26
color_0023.png,V,561,130,558,219,668,220,781,215,31,0,34,0,33,0,33,-1,0,-24,1,-27,-1,-27,-3,-26
color_0024.png,V,561,131,557,219,668,220,780,215,31,0,34,0,33,0,33,-1,0,-24,1,-27,-1,-27,-3,-27
color_0025.png,V,560,131,556,220,666,221,779,216,31,0,33,0,33,0,33,-1,0,-24,0,-27,-1,-27,-3,-27
color_0026.png,V,558,132,555,220,665,221,778,216,31,0,33,-1,33,0,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0027.png,V,557,132,554,220,665,221,777,216,31,0,33,-1,33,-1,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0028.png,V,556,131,553,220,664,221,777,216,32,0,33,-1,33,-1,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0029.png,V,556,131,552,220,664,221,776,216,32,0,33,-1,33,-1,33,0,0,-24,0,-27,-1,-27,-3,-26
color_0030.png,V,555,131,551,219,663,220,776,216,32,0,33,-1,33,-1,32,0,0,-24,0,-27,-1,-27,-4,-26
color_0031.png,V,555,130,551,219,662,220,775,216,32,0,33,0,33,-1,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0032.png,V,555,130,552,218,663,219,776,215,32,0,33,0,33,-1,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0033.png,V,557,129,553,218,664,219,777,215,32,0,33,0,33,0,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0034.png,V,558,129,554,218,665,220,778,216,32,0,34,0,33,0,32,0,0,-24,1,-27,-2,-27,-4,-26
color_0035.png,V,559,129,555,218,666,220,779,216,31,0,34,-1,33,0,32,0,0,-25,1,-27,-2,-27,-4,-26
color_0036.png,V,560,129,556,218,667,220,780,217,31,0,34,-1,33,-1,32,0,0,-25,0,-27,-2,-27,-4,-26
color_0037.png,V,561,129,557,217,668,219,781,216,31,0,33,0,33,-1,33,-1,0,-25,0,-27,-1,-27,-3,-27
color_0038.png,V,561,128,557,216,668,219,781,216,31,0,33,0,33,-1,33,0,0,-24,0,-26,-2,-27,-3,-27
color_0039.png,V,563,127,558,216,669,219,782,215,32,0,33,0,33,0,33,0,1,-24,0,-27,-1,-26,-3,-27
color_0040.png,V,564,127,559,216,670,219,784,216,32,0,33,0,33,0,33,0,0,-24,0,-27,-1,-27,-3,-27
color_0041.png,V,565,127,560,217,671,219,785,216,32,0,33,0,33,0,33,0,0,-24,0,-27,-1,-27,-3,-27
color_0042.png,V,565,128,560,218,671,220,785,217,32,0,33,0,33,0,33,-1,0,-24,0,-27,-2,-27,-3,-27
color_0043.png,V,564,130,560,219,671,221,784,217,32,0,33,-1,33,0,32,0,0,-24,0,-27,-2,-27,-4,-27
color_0044.png,V,564,131,560,220,671,222,784,218,32,0,33,-1,33,0,32,-1,0,-24,0,-27,-2,-27,-4,-27
color_0045.png,V,564,132,560,221,671,222,784,218,32,0,33,0,33,0,32,-1,0,-24,0,-27,-2,-26,-4,-27
color_0046.png,V,564,132,560,221,671,222,784,218,32,0,33,0,33,-1,32,-1,0,-24,0,-27,-2,-27,-4,-27
color_0047.png,V,565,132,561,221,672,223,785,219,32,0,33,0,33,-1,33,0,0,-24,0,-27,-1,-27,-3,-26
color_0048.png,V,565,133,561,221,672,223,785,219,32,0,33,0,33,-1,33,0,0,-24,0,-27,-1,-27,-3,-26
color_0049.png,V,565,133,561,221,672,223,785,219,32,0,33,-1,32,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0050.png,V,565,133,561,221,672,223,785,219,31,0,33,0,32,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0051.png,V,565,133,561,221,672,223,785,219,31,-1,33,0,33,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0052.png,V,564,134,561,222,671,224,784,220,31,0,33,0,33,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0053.png,V,565,135,561,223,671,225,784,220,31,0,33,0,33,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0054.png,V,565,135,562,224,672,225,785,221,31,0,33,0,33,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0055.png,V,566,136,563,224,673,226,786,222,31,0,33,0,32,-1,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0056.png,V,566,136,563,224,673,226,786,222,31,0,33,0,32,0,33,0,0,-24,0,-26,-2,-27,-3,-26
color_0057.png,V,566,137,563,225,673,227,785,223,31,0,33,0,32,0,33,0,0,-24,0,-26,-2,-26,-3,-26
color_0058.png,V,566,137,563,225,673,227,785,223,31,0,33,0,33,0,33,0,0,-24,0,-26,-2,-26,-3,-26
color_0059.png,V,567,137,563,225,673,227,786,224,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0060.png,V,567,137,563,225,674,227,786,223,31,0,33,0,33,0,33,0,0,-24,0,-27,-2,-27,-3,-26
color_0061.png,V,568,137,564,225,674,227,787,223,31,0,33,0,32,0,33,0,0,-24,0,-27,-2,-26,-3,-26
color_0062.png,V,569,137,565,224,676,227,788,223,31,0,33,0,32,0,33,0,0,-24,0,-27,-2,-26,-3,-26
color_0063.png,V,571,137,566,224,677,227,789,223,31,0,33,0,33,0,32,0,0,-24,0,-27,-2,-26,-3,-26
color_0064.png,V,571,137,567,225,677,227,790,224,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-27,-3,-27
color_0065.png,V,571,137,567,225,678,227,790,224,31,0,33,0,33,0,33,0,0,-24,0,-26,-2,-27,-3,-27
color_0066.png,V,571,138,567,226,678,228,790,225,31,0,33,0,33,0,33,0,0,-24,0,-26,-1,-27,-3,-26
color_0067.png,V,571,138,567,226,678,228,790,225,31,0,33,0,33,0,33,0,0,-24,0,-27,-1,-27,-3,-26
color_0068.png,V,572,138,568,225,678,228,791,225,31,0,33,0,33,0,32,0,0,-24,0,-27,-1,-27,-3,-26
color_0069.png,V,573,138,569,225,679,228,791,225,32,0,33,0,33,0,33,-1,1,-24,1,-27,-2,-26,-3,-27
color_0070.png,V,573,138,569,225,679,228,792,225,31,0,33,0,33,0,33,-1,0,-24,1,-27,-2,-26,-3,-27
color_0071.png,V,573,138,569,225,679,228,792,225,32,0,33,0,33,0,33,-1,1,-24,1,-27,-2,-26,-3,-27
color_0072.png,V,573,138,568,225,679,228,791,225,31,0,33,0,33,0,33,0,0,-24,1,-27,-1,-26,-3,-26
color_0073.png,V,573,138,568,225,679,228,791,225,31,0,33,0,33,0,33,0,0,-24,0,-26,-1,-26,-3,-26
color_0074.png,V,573,138,568,225,679,228,791,225,31,0,33,0,33,0,33,0,0,-24,0,-26,-1,-26,-3,-26
color_0075.png,V,571,133,567,214,677,219,789,216,32,0,33,0,32,0,33,0,1,-24,0,-26,-1,-26,-3,-26
color_0076.png,V,568,122,564,192,674,199,784,198,32,0,33,1,32,0,33,0,1,-24,0,-27,-1,-27,-2,-27
color_0077.png,V,562,108,558,160,670,170,776,172,32,1,34,2,33,1,33,1,1,-24,0,-28,0,-28,-2,-28
color_0078.png,V,557,93,552,127,665,140,767,147,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0079.png,I,554,79,549,107,662,122,764,130,33,2,34,3,34,2,33,2,1,-26,1,-29,0,-29,-1,-29
color_0080.png,I,553,64,548,100,661,116,765,124,33,2,34,3,34,2,33,2,1,-26,1,-29,0,-29,-1,-29
color_0081.png,I,554,50,550,105,662,120,770,126,33,2,34,2,34,2,33,2,1,-26,1,-28,0,-28,-1,-28
color_0082.png,I,556,36,551,111,664,124,776,128,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0083.png,I,559,27,552,115,665,127,780,130,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0084.png,V,562,24,554,118,667,128,784,132,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0085.png,V,565,26,556,119,669,129,785,133,32,2,34,2,34,2,34,2,1,-25,2,-28,0,-28,-1,-28
color_0086.png,V,566,28,556,121,669,131,785,135,33,2,34,2,34,1,33,1,2,-25,2,-28,0,-28,-1,-28
color_0087.png,V,566,31,556,123,669,133,784,137,32,2,34,2,34,1,33,1,1,-26,2,-28,0,-28,-1,-28
color_0088.png,V,565,32,555,125,668,134,784,138,32,2,34,2,34,2,33,1,1,-26,2,-28,0,-28,-1,-28
color_0089.png,V,565,34,555,126,668,136,784,139,32,2,34,2,34,2,33,1,1,-26,2,-28,0,-28,-2,-28
color_0090.png,V,565,35,555,127,668,137,784,140,32,2,34,2,34,2,33,1,1,-26,2,-28,0,-28,-2,-28
color_0091.png,V,564,36,555,128,668,137,783,140,33,2,34,1,34,2,33,2,2,-25,2,-28,0,-27,-2,-28
color_0092.png,V,563,37,554,129,667,138,782,141,32,2,34,1,34,1,33,2,1,-25,2,-28,0,-28,-2,-28
color_0093.png,V,562,37,554,129,667,138,782,140,32,2,34,2,34,1,33,2,1,-25,2,-28,0,-28,-1,-27
color_0094.png,V,563,36,554,129,667,138,782,140,32,2,34,2,34,1,34,2,1,-25,1,-28,0,-28,-1,-28
color_0095.png,V,563,36,554,129,668,138,783,140,32,2,34,2,34,1,34,2,1,-25,1,-28,0,-28,-1,-28
color_0096.png,V,563,36,555,129,668,138,783,140,33,2,34,2,34,2,33,1,1,-26,1,-28,0,-28,-1,-28
color_0097.png,V,564,35,556,128,669,137,784,140,32,2,34,2,34,2,33,1,1,-25,1,-28,1,-28,-1,-28
color_0098.png,V,565,35,556,127,669,136,785,140,33,2,34,2,34,2,33,2,2,-26,1,-28,1,-28,-2,-28
color_0099.png,V,566,35,557,127,670,136,785,140,32,2,34,2,34,2,33,2,1,-25,2,-28,0,-28,-1,-28
color_0100.png,V,566,34,556,127,669,136,785,140,33,2,34,2,34,2,33,2,1,-26,2,-28,0,-28,-1,-28
color_0101.png,V,565,35,555,127,668,137,784,140,32,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0102.png,V,564,36,554,128,667,138,783,141,33,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0103.png,V,563,36,553,128,667,138,782,141,33,2,34,2,33,2,34,1,2,-25,2,-29,0,-28,-1,-28
color_0104.png,V,562,35,553,127,667,137,782,140,33,2,34,2,34,2,33,2,2,-25,2,-28,0,-28,-1,-28
color_0105.png,V,563,34,554,127,667,137,783,139,33,2,34,2,33,2,33,2,1,-25,1,-28,0,-28,-1,-28
color_0106.png,V,563,35,555,128,668,137,783,139,33,2,34,2,34,2,33,2,1,-25,1,-28,0,-28,-2,-28
color_0107.png,V,564,35,555,128,669,137,784,140,33,2,34,2,34,1,33,2,1,-26,1,-28,0,-28,-2,-28
color_0108.png,V,565,35,556,128,670,138,785,140,33,2,34,2,34,1,33,2,1,-26,2,-28,0,-28,-2,-28
color_0109.png,V,566,36,556,129,670,138,786,141,33,2,34,2,34,2,33,2,1,-26,1,-28,0,-28,-2,-28
color_0110.png,V,566,37,557,130,670,139,786,142,32,2,34,2,34,2,34,1,1,-26,2,-28,0,-28,-1,-28
color_0111.png,V,567,38,558,131,671,139,787,142,33,2,34,2,34,2,34,1,1,-26,2,-28,0,-28,-1,-28
color_0112.png,V,568,39,559,131,672,140,788,143,32,2,34,2,34,1,34,1,1,-26,2,-28,0,-28,-1,-28
color_0113.png,V,569,40,560,132,673,141,789,144,33,2,34,2,34,1,33,2,2,-26,1,-28,0,-28,-2,-28
color_0114.png,V,570,40,561,132,674,141,790,144,33,2,34,2,34,1,33,2,2,-26,1,-28,0,-28,-2,-28
color_0115.png,V,571,41,561,133,675,142,790,144,33,2,34,2,34,2,34,1,2,-26,1,-28,0,-28,-1,-28
color_0116.png,V,570,41,561,133,674,142,790,144,33,2,34,2,34,2,34,1,2,-25,2,-28,0,-28,-1,-28
color_0117.png,V,568,41,559,133,672,142,788,144,33,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0118.png,V,566,41,557,134,671,143,787,145,32,2,34,2,34,2,34,1,1,-25,2,-28,0,-28,-1,-28
color_0119.png,V,565,42,556,134,670,143,786,145,32,2,34,2,34,2,34,1,1,-26,2,-28,0,-28,-1,-28
color_0120.png,V,565,41,556,134,670,142,785,144,32,2,34,1,34,2,33,1,1,-26,1,-28,0,-27,-2,-28
color_0121.png,V,564,41,556,134,669,142,785,143,32,1,34,2,34,2,34,1,1,-26,1,-28,0,-27,-1,-28
color_0122.png,V,563,42,554,134,668,142,783,143,33,1,34,1,34,2,34,1,1,-26,1,-28,0,-28,-2,-28
color_0123.png,V,560,43,552,136,665,143,781,144,33,1,34,1,34,1,34,1,1,-26,1,-28,0,-28,-1,-28
color_0124.png,V,558,44,550,137,664,144,779,144,33,1,34,1,34,1,34,1,1,-25,1,-28,0,-28,-2,-28
color_0125.png,V,557,45,549,137,663,144,779,144,33,1,34,1,34,1,34,1,1,-26,1,-28,-1,-28,-2,-27
color_0126.png,V,557,45,550,137,663,144,779,143,33,1,34,1,34,1,33,0,1,-25,1,-28,-1,-28,-2,-28
color_0127.png,V,557,45,550,137,663,143,779,142,33,1,34,0,34,1,33,0,1,-26,1,-28,-1,-28,-2,-28
color_0128.png,V,556,45,549,137,663,143,779,141,33,1,34,0,34,1,33,0,1,-25,1,-28,-1,-28,-2,-28
color_0129.png,V,555,44,548,136,662,142,778,140,33,1,34,1,34,1,34,1,1,-26,1,-28,-1,-28,-2,-27
color_0130.png,V,554,43,547,136,661,141,778,139,33,0,34,1,34,0,34,1,1,-26,1,-28,0,-28,-2,-27
color_0131.png,V,553,42,547,135,661,140,778,138,33,0,34,1,34,0,34,1,1,-26,1,-28,0,-28,-2,-27
color_0132.png,V,554,41,548,134,662,139,778,138,33,1,34,1,34,0,34,0,1,-26,1,-28,0,-28,-2,-28
color_0133.png,V,554,41,548,134,662,139,779,138,33,1,34,0,34,0,33,0,1,-25,1,-28,-1,-28,-3,-28
color_0134.png,V,554,42,548,135,662,140,779,138,33,1,34,0,34,0,33,0,1,-26,1,-28,-1,-28,-3,-28
color_0135.png,V,554,44,549,137,662,141,779,139,33,0,34,0,34,0,33,1,1,-26,1,-28,-1,-28,-3,-28
color_0136.png,V,555,45,550,137,663,142,780,140,33,0,34,1,33,1,33,1,1,-26,1,-28,-1,-28,-2,-28
color_0137.png,V,556,45,550,138,664,142,780,140,33,0,34,1,33,1,34,0,1,-26,1,-28,-1,-28,-2,-28
color_0138.png,V,556,46,551,138,664,143,780,141,33,1,34,1,33,1,34,0,1,-25,1,-28,-1,-28,-2,-28
color_0139.png,V,556,47,551,139,664,144,780,142,33,1,34,1,33,1,33,0,1,-25,1,-28,-1,-28,-3,-28
color_0140.png,V,557,47,551,139,664,144,781,142,33,0,34,1,33,1,33,0,0,-26,1,-28,-1,-28,-3,-28
color_0141.png,V,559,50,553,142,666,146,783,144,33,0,34,0,34,0,33,0,0,-26,1,-28,-1,-28,-3,-28
color_0142.png,V,565,55,558,147,671,151,787,148,32,0,34,0,34,0,33,0,0,-26,1,-27,0,-28,-2,-28
color_0143.png,V,570,58,566,151,677,155,793,151,32,0,33,0,34,0,33,0,0,-25,0,-27,0,-27,-3,-27
color_0144.png,I,579,64,574,156,684,160,799,156,32,0,33,0,33,0,33,0,1,-24,0,-27,-1,-27,-2,-27
color_0145.png,V,584,69,578,160,688,164,803,160,32,0,33,0,33,0,33,0,1,-24,1,-27,-1,-27,-2,-27
color_0146.png,V,586,78,579,167,689,170,804,167,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0147.png,V,582,84,576,172,686,175,800,172,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0148.png,V,575,91,571,179,680,182,793,179,32,0,33,0,33,0,33,0,1,-25,1,-27,0,-26,-2,-27
color_0149.png,V,568,98,565,186,674,189,787,186,32,0,33,0,33,0,33,0,0,-24,1,-26,0,-26,-2,-27
color_0150.png,V,560,106,559,194,668,196,781,192,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0151.png,V,553,113,554,201,662,203,774,199,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0152.png,I,546,119,549,207,657,210,768,205,31,-1,33,-1,33,0,33,-1,0,-24,1,-26,-1,-26,-3,-27
color_0153.png,I,540,126,543,213,651,215,763,211,31,-1,33,-1,32,-1,33,-1,0,-24,0,-27,-1,-27,-3,-27
color_0154.png,I,536,131,539,219,647,221,758,215,31,-1,33,-1,32,-1,32,-1,0,-24,0,-27,-1,-27,-3,-26
color_0155.png,I,534,138,536,224,644,225,755,218,31,-1,33,-1,32,-1,32,-1,-1,-24,0,-26,-2,-26,-3,-26
color_0156.png,V,535,141,534,228,642,227,753,219,30,-1,33,-1,32,-1,31,-1,-1,-24,0,-26,-2,-26,-4,-25
color_0157.png,V,535,143,534,228,642,227,752,219,30,-1,33,-1,32,-1,31,-1,-1,-24,0,-26,-2,-26,-4,-25
color_0158.png,V,535,142,534,228,642,226,752,218,30,-1,33,-1,32,-2,31,-1,-1,-23,0,-26,-2,-26,-4,-25
color_0159.png,V,537,141,536,227,644,225,754,217,31,-1,32,-2,32,-1,32,-2,-1,-23,-1,-26,-2,-26,-4,-26
color_0160.png,V,540,140,539,226,647,225,757,217,31,-1,32,-1,32,-1,32,-2,-1,-24,-1,-27,-2,-26,-4,-26
color_0161.png,V,542,138,542,224,650,224,761,216,31,-1,32,-1,32,-1,32,-1,0,-24,-1,-26,-2,-26,-4,-26
color_0162.png,I,545,135,545,222,653,222,764,215,31,-1,33,-1,32,-1,32,-1,0,-24,0,-26,-2,-26,-4,-26
color_0163.png,V,548,131,547,218,655,219,766,213,31,0,33,-1,32,-1,32,-1,0,-24,0,-26,-1,-26,-3,-26
color_0164.png,V,551,129,548,216,657,218,768,213,31,0,33,0,33,0,32,-1,0,-24,0,-26,-2,-26,-4,-26
color_0165.png,V,552,132,549,219,658,221,769,217,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0166.png,V,552,138,550,226,660,228,771,224,31,0,33,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0167.png,V,552,146,550,236,660,239,772,235,32,0,34,0,33,1,32,0,0,-24,0,-27,-2,-26,-3,-26
color_0168.png,I,554,154,552,243,662,246,774,242,32,0,34,0,33,1,32,0,0,-24,0,-27,-2,-26,-3,-26
color_0169.png,V,556,159,554,246,664,250,776,247,32,0,34,0,33,1,32,0,0,-24,1,-27,-1,-26,-3,-26
color_0170.png,V,558,158,555,245,666,250,778,248,32,1,34,0,33,0,32,0,0,-24,1,-27,-1,-26,-3,-26
color_0171.png,V,557,154,555,242,666,248,779,247,32,1,34,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0172.png,I,554,152,553,242,665,246,776,248,32,1,33,1,33,0,32,0,1,-24,0,-26,-2,-26,-4,-26
color_0173.png,I,552,155,550,244,664,247,769,254,32,1,34,0,33,0,32,0,0,-24,0,-26,-2,-26,-4,-26
color_0174.png,W,552,162,549,250,662,253,768,260,32,1,34,0,33,0,33,1,0,-24,1,-27,-2,-26,-3,-26
color_0175.png,V,552,168,548,255,661,258,770,262,32,1,34,0,33,0,33,1,0,-24,1,-27,-2,-26,-3,-26
color_0176.png,V,553,172,548,258,660,262,772,258,32,1,34,0,33,0,33,0,0,-24,0,-26,-2,-26,-4,-26
color_0177.png,I,551,172,547,258,659,261,771,256,31,0,33,0,33,0,33,0,0,-23,0,-26,-2,-26,-3,-26
color_0178.png,V,550,169,546,254,658,256,771,251,31,0,33,0,33,-1,33,-1,0,-23,0,-26,-2,-26,-3,-26
color_0179.png,V,549,164,545,250,659,252,773,248,31,0,33,0,33,-1,33,-1,0,-23,0,-26,-2,-26,-3,-26
color_0180.png,V,545,159,544,247,658,248,772,244,32,0,34,0,34,-1,33,-1,0,-23,0,-26,-2,-26,-4,-26
color_0181.png,I,540,154,541,243,656,243,768,241,32,0,34,-1,34,-1,34,-1,0,-23,0,-27,-2,-26,-4,-26
color_0182.png,I,534,148,537,237,652,236,762,240,32,0,34,-2,34,-2,34,-1,0,-24,0,-27,-2,-26,-4,-26
color_0183.png,W,531,141,533,229,648,226,757,236,32,-1,34,-2,34,-2,33,-2,0,-24,-1,-27,-2,-27,-5,-26
color_0184.png,W,529,133,530,221,645,218,755,226,33,-1,34,-2,34,-2,33,-2,0,-24,-1,-27,-2,-27,-5,-26
color_0185.png,W,527,123,526,212,643,211,757,212,33,-1,35,-1,34,-1,34,-1,0,-25,-1,-27,-3,-27,-5,-26
color_0186.png,V,525,119,524,208,641,209,757,205,34,-1,35,-1,34,-1,34,-1,0,-25,-1,-27,-3,-27,-5,-26
color_0187.png,V,524,121,522,210,640,211,757,204,34,-1,36,0,34,-1,34,-1,0,-24,0,-27,-3,-26,-5,-26
color_0188.png,V,524,128,522,218,640,218,757,212,33,-1,36,0,35,-1,33,-1,-1,-24,0,-27,-3,-26,-5,-26
color_0189.png,V,526,136,524,226,642,226,759,219,33,-1,36,0,35,-1,33,-1,-1,-24,0,-27,-3,-26,-5,-26
color_0190.png,V,529,145,528,233,645,233,762,227,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0191.png,V,533,153,532,242,649,241,766,235,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0192.png,V,537,162,536,250,653,250,770,244,33,0,35,-1,34,-1,34,-1,0,-23,-1,-27,-3,-26,-5,-26
color_0193.png,V,540,170,542,260,658,259,775,254,33,-1,35,-1,35,-1,33,-1,0,-23,0,-26,-2,-26,-6,-26
color_0194.png,I,543,179,545,268,661,267,778,262,33,-1,35,-1,35,-1,33,-1,0,-23,0,-26,-2,-26,-6,-26
color_0195.png,I,547,188,550,273,664,274,779,267,32,0,35,0,34,-1,33,-1,0,-22,0,-25,-3,-25,-5,-25
color_0196.png,I,553,197,555,276,668,278,777,270,32,0,34,0,33,0,32,0,0,-20,0,-24,-3,-24,-5,-23
color_0197.png,W,554,203,556,270,670,272,779,263,31,0,33,0,33,-1,32,0,0,-19,0,-23,-3,-23,-5,-22
color_0198.png,I,552,198,555,260,670,260,779,256,31,-1,33,-1,33,-1,32,-1,0,-19,0,-23,-2,-22,-4,-22
color_0199.png,I,548,180,550,246,668,244,777,250,32,-1,34,-1,34,-1,34,-2,0,-20,0,-24,-2,-24,-4,-24
color_0200.png,W,547,158,549,236,666,232,772,243,33,-1,35,-1,35,-1,34,-2,0,-22,-1,-25,-2,-24,-5,-24
color_0201.png,W,544,142,546,225,664,221,771,231,33,-1,35,-1,35,-1,34,-2,0,-22,-1,-26,-2,-25,-5,-25
color_0202.png,W,541,131,543,214,662,210,774,213,34,-1,36,-1,34,-1,34,-2,0,-23,0,-25,-3,-25,-5,-25
color_0203.png,W,537,129,539,211,660,206,773,203,33,-1,36,-1,34,-1,34,-2,0,-23,0,-25,-3,-25,-5,-25
color_0204.png,W,534,126,536,207,659,202,769,200,33,-2,36,-2,34,-2,35,-2,0,-22,0,-25,-3,-25,-5,-25
color_0205.png,W,533,123,534,204,658,199,764,203,33,-1,36,-2,34,-2,35,-1,0,-22,0,-26,-3,-26,-5,-25
color_0206.png,W,534,115,535,198,656,195,767,198,34,-1,36,-2,35,-2,35,-1,0,-22,0,-26,-3,-26,-5,-25
color_0207.png,V,536,111,536,196,656,194,771,192,34,-1,36,-1,35,-2,34,-1,-1,-22,-1,-26,-3,-26,-6,-25
color_0208.png,V,539,111,537,197,657,195,778,186,34,-1,36,-1,35,-2,34,-2,-1,-23,-1,-26,-3,-26,-6,-25
color_0209.png,V,536,111,536,198,656,196,777,186,34,-1,36,-1,35,-2,35,-2,-1,-22,-1,-26,-3,-25,-5,-25
color_0210.png,I,532,109,534,195,654,194,770,189,34,-1,36,-1,35,-2,35,-2,-1,-22,-1,-26,-3,-25,-5,-25
color_0211.png,I,528,107,532,191,652,191,763,191,33,-1,36,-1,35,-2,35,-2,-1,-22,-1,-25,-3,-25,-6,-25
color_0212.png,I,528,103,531,186,652,185,758,191,33,-1,36,-2,35,-2,35,-2,-1,-22,-1,-25,-3,-25,-6,-25
color_0213.png,I,528,100,532,184,651,178,758,186,34,-2,36,-2,35,-2,35,-2,-1,-22,-1,-25,-4,-25,-6,-25
